temp,external_field,n_particles_1d,n_particles,n_sweeps,beta,J,tau,block_size,mean_absolute_spin,std_mean_absolute_spin,energy_per_spin,std_energy_per_spin,magnetic_susceptibility_per_spin,std_magnetic_susceptibility_per_spin,specific_heat_per_spin,std_specific_heat_per_spin,mean_vortex_density,std_vortex_density,mean_n_vortices,std_n_vortices,mean_n_antivortices,std_n_antivortices,thermalization_cut,n_samples_after_thermalization,source_file
1.4999999999999998,0.25,20,400,5000,0.6666666666666667,1,12.71066345523109,203,0.5030236009232789,0.004201023432949321,-1.0895281368144156,0.005857343148221636,0.7764934650278741,0.16244444606633565,1.037294854198346,0.17818858478973562,0.08461554936817305,0.004895374001627639,16.92310987363461,0.9790748003255276,16.92310987363461,0.9790748003255276,146,4854,data_with_field/T_1.50_N_020_h_0.25_data.npz
1.4999999999999998,0.5,20,400,5000,0.6666666666666667,1,9.24277182673297,147,0.6383909108509092,0.0022354242633405956,-1.4373130626004744,0.004857364310728628,0.31230324151494243,0.10065214789941948,1.0160436231124081,0.27457785269861423,0.04836940836940837,0.003338177396563629,9.673881673881674,0.6676354793127257,9.673881673881674,0.6676354793127257,136,4864,data_with_field/T_1.50_N_020_h_0.50_data.npz
1.4999999999999998,1,20,400,5000,0.6666666666666667,1,6.158974336866278,98,0.745274415097165,0.0011410970648859527,-2.037424417936391,0.0036126032678919454,0.12314206530389775,0.040640640831643426,0.8426087109212954,0.2815693276518483,0.018465222823823405,0.00185704931546509,3.6930445647646817,0.37140986309301793,3.6930445647646817,0.37140986309301793,124,4876,data_with_field/T_1.50_N_020_h_1.00_data.npz
1.4999999999999998,2,20,400,5000,0.6666666666666667,1,6.527460485993923,104,0.8272322179569976,0.0007419594008109152,-3.122344900539443,0.003385549161395395,0.04944603381003784,0.013709006033044372,0.689613928974426,0.18141379286705026,0.0038141025641025648,0.0008184638059277704,0.7628205128205129,0.1636927611855541,0.7628205128205129,0.1636927611855541,223,4777,data_with_field/T_1.50_N_020_h_2.00_data.npz
1.6999999999999997,0,20,400,5000,0.5882352941176472,1,11.451687209802992,183,0.10947302350587458,0.004014847958911023,-0.6661310903671436,0.004103206932080746,0.6890265973044951,0.37110343437927823,0.4772005459440383,0.07001443151182647,0.16577238335435054,0.0034785149349407375,33.15447667087012,0.6957029869881485,33.15447667087012,0.6957029869881485,164,4836,data_with_field/T_1.70_N_020_h_0.00_data.npz
1.6999999999999997,0.25,20,400,5000,0.5882352941176472,1,8.629739297453526,138,0.37870696275047394,0.0036828054145710935,-0.8780258796370181,0.00490609079496199,0.8151147610983723,0.28150925751429945,0.864133676458923,0.17534347219569565,0.128851966873706,0.005652165520605585,25.7703933747412,1.130433104121116,25.7703933747412,1.130433104121116,145,4855,data_with_field/T_1.70_N_020_h_0.25_data.npz
1.6999999999999997,0.5,20,400,5000,0.5882352941176472,1,7.343725641746233,117,0.5486884133815674,0.0024062313178218725,-1.2227556959330423,0.004778648771822289,0.3994274141425449,0.15158530004631152,0.9421607941219097,0.2656020591514004,0.0826207264957265,0.004829097526321045,16.5241452991453,0.9658195052642095,16.5241452991453,0.9658195052642095,226,4774,data_with_field/T_1.70_N_020_h_0.50_data.npz
1.6999999999999997,1,20,400,5000,0.5882352941176472,1,5.240650453593051,83,0.6894796708471767,0.0013084582169934156,-1.8469133364375283,0.0038889575968057903,0.16998040163696587,0.050250079462221056,0.8766212456454874,0.2243121853849937,0.03690278354798505,0.003415488730102896,7.380556709597009,0.6830977460205792,7.380556709597009,0.6830977460205792,138,4862,data_with_field/T_1.70_N_020_h_1.00_data.npz
1.6999999999999997,2,20,400,5000,0.5882352941176472,1,4.711374656797411,75,0.7960339355951577,0.0007277791796522887,-2.969202783373136,0.0033124702697839925,0.058092352792889546,0.021167604550425167,0.7132420544573792,0.2369354492922476,0.008778125000000001,0.0013478079237393334,1.7556249999999998,0.2695615847478667,1.7556249999999998,0.2695615847478667,134,4866,data_with_field/T_1.70_N_020_h_2.00_data.npz
1.8999999999999997,0,20,400,5000,0.5263157894736843,1,4.508134769609253,72,0.09340556598374557,0.002102788211399026,-0.5801664557592491,0.002522042257759398,0.45282841676488306,0.1982950940043535,0.35917638815486974,0.08903980273953417,0.18841625207296853,0.004820041134957192,37.6832504145937,0.9640082269914385,37.6832504145937,0.9640082269914385,111,4889,data_with_field/T_1.90_N_020_h_0.00_data.npz
1.8999999999999997,0.25,20,400,5000,0.5263157894736843,1,8.688062473084637,139,0.2877241892010385,0.0037709660418992984,-0.7255546072713528,0.004643710216251875,0.7412918901234369,0.22090974320412585,0.6186093146418737,0.13793469543550171,0.16402454506982644,0.005657403500236087,32.8049090139653,1.1314807000472167,32.8049090139653,1.1314807000472167,138,4862,data_with_field/T_1.90_N_020_h_0.25_data.npz
